-0.550259,0.281059,-0.468802,-0.494514,0.411519,0.695463,-0.376457,0.495522,-0.510798,-0.535452,-0.721860,-0.159967,0.042418,-0.044195,0.094827,0.002093
0.503324,-0.285780,-0.045208,0.514299,0.213615,0.629725,0.537541,-0.514100,0.511093,0.506239,-0.511754,-0.212560,0.053143,0.027059,-0.147259,0.001142
-0.512564,0.223024,-0.543544,-0.510404,0.171630,0.570384,-0.505828,0.510443,-0.511035,-0.511990,-0.186113,0.197439,0.091961,-0.036721,0.107384,-0.043160
0.510745,-0.567748,0.315382,0.511170,0.596394,-0.385959,0.512071,0.275028,0.511046,0.510858,0.414983,-0.149741,0.091681,0.090546,-0.160372,-0.006193
-0.511103,-0.361718,-0.506139,-0.511019,-0.208455,0.535670,-0.510842,0.665802,-0.204191,-0.511081,0.549961,0.533629,0.178089,0.008613,-0.082614,-0.096042
0.511033,-0.682869,0.499000,0.511049,0.336219,0.067277,0.511084,0.642538,0.571456,0.511037,0.719929,-0.506598,0.183744,0.113047,-0.217024,0.001714
-0.511047,-0.104916,-0.513415,-0.511043,-0.543178,0.624901,-0.511036,0.738155,-0.004042,-0.511046,0.752123,0.442246,0.422182,0.073425,-0.136406,-0.197228
0.511044,-0.632311,0.334794,0.511044,-0.047127,0.015901,0.511046,0.341470,0.610860,0.511044,0.759730,-0.400807,0.023656,0.155078,-0.231820,-0.073884
-0.511044,0.001783,-0.545743,-0.511044,-0.620934,0.614786,-0.511044,0.631488,0.136784,-0.511044,0.296618,0.532747,0.155861,0.069147,-0.095027,-0.246570
0.511044,-0.611305,0.504213,0.511044,-0.052506,-0.129798,0.511044,-0.307700,0.638585,0.511044,0.670052,-0.254779,-0.120335,0.083546,-0.167692,-0.014577
-0.511044,0.491305,-0.512389,-0.511044,-0.588379,0.574271,-0.511044,0.193952,0.000350,-0.511044,-0.341034,0.561496,0.158856,0.028927,0.021804,-0.142247
0.511044,-0.514930,0.510779,0.511044,0.387478,-0.446454,0.511044,-0.533452,0.611725,0.511044,0.504619,-0.501112,-0.196792,0.070983,-0.083877,0.081813
-0.511044,0.510279,-0.511096,-0.511044,-0.496865,0.523760,-0.511044,-0.068325,-0.257992,-0.511044,-0.512309,0.513000,0.110667,-0.063926,0.076052,-0.040919
0.511044,-0.511195,0.511034,0.511044,0.505397,-0.508541,0.511044,-0.625107,0.560864,0.511044,0.351282,-0.510659,-0.198445,0.063533,-0.013857,0.163875
-0.511044,0.511015,-0.511046,-0.511044,-0.482194,0.506843,-0.511044,-0.155182,-0.437730,-0.511044,-0.542497,0.511120,0.069622,-0.097892,0.105019,-0.112830
0.511044,0.410952,0.511044,0.511044,0.410029,-0.449681,0.511044,-0.642207,0.525478,0.511044,0.504852,-0.511029,-0.206633,0.060618,0.020933,0.194808
-0.511044,0.692562,-0.509343,-0.511044,-0.530932,0.523125,-0.511044,-0.109435,-0.508203,-0.511044,-0.512263,0.511047,-0.082869,-0.067235,0.208733,-0.182879
0.511044,0.244100,0.511379,0.511044,0.028235,-0.259825,0.511044,-0.633201,0.511604,0.511044,0.510804,-0.511044,-0.272729,0.099505,0.069220,0.218643
-0.511044,0.659713,0.152580,-0.511044,-0.606097,0.560503,-0.511044,-0.046208,-0.510934,-0.511044,-0.511091,0.511044,-0.037571,-0.013299,0.184223,-0.214903
0.511044,0.317506,0.641695,0.511044,-0.229997,-0.330410,0.511044,-0.620753,0.511066,0.511044,0.511035,-0.511044,-0.245483,0.116841,-0.104727,0.171918
-0.511044,0.674165,-0.063143,-0.511044,-0.656936,0.546606,-0.511044,0.489445,-0.511040,-0.511044,-0.511046,0.511044,-0.031720,0.051187,0.411956,-0.204507
0.511044,-0.267348,0.599225,0.511044,-0.300096,-0.469635,0.511044,-0.515296,0.511045,0.511044,0.511044,-0.511044,-0.218291,0.149454,-0.258153,0.178121
-0.511044,0.559022,-0.195920,-0.511044,-0.670737,0.519197,-0.511044,0.510207,-0.511044,-0.511044,-0.210947,0.511044,0.017942,0.009367,0.405428,-0.170197
0.511044,-0.501599,0.573084,0.511044,-0.167662,-0.509439,0.511044,-0.511209,0.511044,0.511044,0.570126,-0.511044,-0.044718,0.169657,-0.301218,0.108758
-0.511044,0.308111,-0.489608,-0.511044,-0.644664,0.511360,-0.511044,0.511012,-0.511044,-0.511044,0.578376,0.511044,0.118803,0.011262,0.176533,-0.159247
0.511044,-0.550997,0.515265,0.511044,0.484738,-0.510982,0.511044,0.301928,0.511044,0.511044,0.725523,-0.511044,0.081149,0.234541,-0.147055,-0.015759
-0.511044,0.503179,-0.510213,-0.511044,-0.516223,0.511056,-0.511044,0.671098,-0.511044,-0.511044,0.555138,0.510536,0.232157,-0.230001,0.011383,-0.218502
0.511044,-0.512593,0.511208,0.511044,0.510025,-0.511042,0.511044,-0.101094,0.511044,0.511044,0.720948,-0.050648,-0.097350,0.432047,-0.236338,-0.054544
-0.511044,0.510739,-0.511012,-0.511044,-0.511245,0.511045,-0.511044,0.591753,-0.220863,-0.511044,0.457776,0.601684,0.198854,-0.319609,-0.017668,-0.249483
0.511044,-0.511104,0.511051,0.511044,0.511005,-0.511044,0.511044,-0.495155,0.568174,0.511044,0.457058,-0.112489,-0.167961,0.312263,-0.114630,-0.018088
-0.511044,0.511032,-0.511043,-0.511044,-0.511052,0.511044,-0.511044,-0.024443,-0.349952,-0.511044,-0.477976,0.589510,0.137094,-0.200656,0.088183,-0.165972
0.511044,-0.511047,0.511044,0.511044,0.497464,-0.511044,0.511044,-0.616468,0.542759,0.511044,0.103283,-0.352083,-0.193659,0.172370,0.001142,0.059065
